R_cdw_mean,R_cdw_seed_stderr,S_pi_dq_mean,S_pi_dq_seed_stderr,S_pi_mean,S_pi_seed_stderr,acceptance_mean,acceptance_seed_stderr,adaptive_rebuild_count_sum,average_sign_mean,average_sign_seed_stderr,diagnostic_R_cdw_abs_diff_max,diagnostic_S_pi_abs_diff_max,diagnostic_relative_frobenius_max,diagnostic_sign_mismatch_count,dt,group,guard_trigger_fraction_mean,max_observable_imag,max_sign_imag,n_seeds,runtime_seconds_mean,runtime_seconds_seed_stderr,sign_corrections_sum
0.2280634670950581,0.003877762337855413,0.03532355446707924,5.7901678792138614e-05,0.045771086696565176,0.00021792713837904182,0.8156059947916665,1.9587184615354248e-05,nan,0.8679000000000001,0.001358363543073614,nan,nan,nan,nan,0.05,trotter_convergence,nan,1.3763391891551461e-12,1.602133799026444e-06,12,487.07132353916677,25.553407476327646,0.0
0.22197451986998565,0.0014831799158750935,0.035298406088173195,3.430099554074287e-05,0.04537110283738602,0.00010024788979498837,0.7458663385416667,4.338953399898325e-05,nan,0.9015666666666666,0.001411174738086728,nan,nan,nan,nan,0.1,trotter_convergence,nan,7.413044138178631e-14,6.120402626054278e-09,12,220.76473429466668,13.465628869892123,0.0
0.220970377619933,0.002460520802954738,0.035111407641401436,3.476842527401393e-05,0.045076583483414645,0.00017326497916000353,0.6554298645833333,6.80193308543311e-05,nan,0.9589666666666666,0.0008591162948523363,nan,nan,nan,nan,0.2,trotter_convergence,nan,2.1978455560961484e-13,2.5124359701635355e-07,12,100.65731078358334,5.984753431768553,0.0
