       (0.999999999999999,2.8429758953875406e-16)       (5.2975346615584388e-16,1.1347548252111086)     (-0.38738016838850353,6.4611283617361366e-17)   (-8.326279102437709e-17,-0.0052983535208722121)    (0.054034331010857625,-7.3545693866255645e-17)    (-6.5225492864975816e-17,0.056506971018658148)    (-0.015249163473383856,2.4476212035434806e-16)     (-2.3281427779493843e-16,0.11588821837624153)    (-0.38989290154425033,-5.0854961387981186e-17)   (-2.319450782212185e-16,-0.0011813563328492288)   (1.7861231446349544e-16,2.1797242958592329e-16)  (-2.5974337866320217e-16,1.3008487210179928e-16)  (-9.1485062697339334e-17,4.4161618018008636e-17)  (3.3588129679254442e-17,-1.0017098301993293e-16)  (2.4380040326545182e-17,-1.6201607668955441e-16)  (3.3495592305796799e-17,-1.0306092868919477e-16)  (-4.5961101253945892e-17,-9.618735987197554e-17) (-1.4673022964974473e-17,-3.0297756768487043e-17)  (6.7096120145172844e-17,-9.6193506177037911e-18)   (1.3867964531209633e-17,2.4192771638682712e-16)
      (3.553124911969207e-16,-1.1347548252111106)      (1.0000000000000004,-1.3278235739752081e-16)    (-8.342785110773569e-18,0.0052983535208721289)        (0.4122692494796299,4.240249529891498e-17)       (2.0297447135257732e-17,0.1973199661489185)   (-0.054034331010857306,-1.0269101876607438e-16)    (-2.6159100296909258e-16,0.044255084655405452)   (-0.015249163473383596,-1.9583830735698719e-16)    (-7.265697290167133e-17,0.0011813563328474941)      (0.39544233750580771,8.4370663614177794e-17)  (-4.1486740183262747e-17,2.2690082497169187e-16)  (-1.2684298061967012e-18,-1.678938468577522e-16)  (-9.6357958912800244e-17,1.6428981140340582e-17)   (2.7694796999579958e-17,6.8452508252537509e-17)  (1.4061076698635767e-16,-1.0059213320272393e-16)   (5.3722898970324003e-17,2.0055228999090271e-17)  (6.9081679267538926e-17,-1.5753835612501829e-16)  (-1.9839705833455406e-17,7.2839801587330299e-17)   (-3.900997394782484e-17,8.4620403676788786e-17) (-1.3238124741173166e-16,-1.1797889628430403e-16)
     (0.3873801683885037,-2.2376195966104151e-16)   (-1.4011523591352969e-16,-0.005298353520871768)     (0.99999999999999967,-1.1131888455664928e-17)       (9.6266107361819409e-17,1.1405633726333322)     (-0.40881768788814055,7.1769336156891809e-17)   (-3.6793044300324969e-17,-0.014087047809462405)    (-0.023399682485716868,-2.201736108087492e-17)    (2.9543006899462018e-17,-0.022771490060508975)   (-0.015646474457903764,-3.2316065760417854e-17)      (1.1311488717540169e-16,0.12663830222132072) (-1.0311836008366731e-16,-3.8374275022600362e-17)   (8.9452032697462172e-17,7.7686057177901097e-17)   (-9.488562689305234e-17,2.3402112868865323e-18) (-1.9247231475697515e-17,-3.3415535451738066e-17)   (1.1888271475996469e-16,1.6966424237288266e-17)  (4.1764534282594297e-18,-1.3610054821744334e-17)   (1.0370181876808903e-16,1.6261386566168587e-17) (-3.2097925664569532e-18,-8.6533845558266357e-17) (-4.3284196311900751e-18,-1.2137787118796122e-17)   (3.9348111366808393e-18,1.2333480099600799e-17)
   (-7.251320987066286e-17,0.0052983535208717377)     (-0.41226924947962945,6.1323679005179549e-16)     (-7.4474007412221104e-17,-1.1405633726333329)                       (1,-7.5509197914861533e-17)     (9.9275162834038544e-17,0.014087047809462032)      (0.34264360684898471,1.3780731864256385e-16)   (-5.8502920366276728e-17,-0.022771490060508989)    (-0.13036903823918242,-1.0110501644687778e-16)   (-5.6844808972797985e-17,-0.053138795244498278)    (0.015646474457904024,-1.4183529133556958e-16) (-4.2534808825869703e-17,-4.1579488399433833e-18)  (2.0414365482278746e-16,-2.5902440219049211e-17)   (8.5978344402007377e-17,2.2144471560292604e-17)  (-3.3671635441959731e-17,3.2118675788589022e-17) (-3.5769898552555474e-17,-3.3912569617619766e-17)   (4.9747637929241739e-18,5.2921009039503849e-19)  (6.4401760984239965e-18,-1.0801432427225734e-16)  (-3.4674008841245572e-17,1.6373994409421191e-17)  (7.7342622648529421e-18,-4.9465321597108502e-17)  (9.3109112191266796e-17,-2.1823373854806577e-17)
   (-0.054034331010857126,3.8685208097991314e-16)     (-8.9300724380082887e-16,-0.1973199661489182)     (0.40881768788814121,-1.7834672316208571e-16)     (7.2735029666033105e-17,-0.01408704780946239)       (1.0000000000000004,3.0198197735427764e-16)     (-4.5153542963192507e-16,0.99651998985149348)   (0.0093899692832615112,-4.8669716456496556e-17)     (1.3660022711349215e-16,-0.39274481413812362)     (0.13950284526534212,-2.7180747700973205e-16)    (1.8244000591218916e-16,-0.026238458962856682)   (1.0902896606812159e-16,7.0498462754859849e-17)  (-1.3417681453892502e-16,3.1451072559845766e-16)   (1.4096757502751591e-16,1.5317986015022015e-16)  (-5.6812726600846684e-17,2.6439012073002285e-17) (-5.3251769091305014e-17,-9.5981921363362599e-17)  (-4.9140101197967228e-18,2.4880298209969852e-18)  (7.4321616968818929e-17,-3.1106344205390142e-17)  (-5.6290119667387512e-17,7.3953161575426062e-17)    (5.793735685377219e-17,1.0875903947934734e-17)   (9.9762494571736942e-17,1.3740006002044292e-16)
  (-5.5619290696292677e-16,-0.056506971018658092)    (0.054034331010857264,-5.9072250691265312e-16)     (2.3015377130845116e-16,0.014087047809462228)     (-0.34264360684898626,1.7531283700652226e-16)    (-4.9121101844603213e-16,-0.99651998985149681)     (0.99999999999999944,-2.2459653714290374e-16)     (5.9278983212520651e-17,-0.34863531747776894)    (0.0093899692832623699,4.3822982370717575e-18)     (2.6532520855610463e-16,0.026238458962856915)     (-0.016247360281159501,9.970165781828205e-17)   (2.6356960532730518e-17,1.2638664275594598e-16)  (-1.9050265239262896e-16,-1.438772686104659e-16)  (-1.0443746618547405e-16,1.8749448716865376e-16)  (-9.122758934121116e-17,-2.0452583948105383e-17)  (5.3875434787531355e-17,-1.1008742068028835e-16)  (-2.5596741987849271e-17,1.6797115309510659e-17)  (-9.0040403381779907e-18,1.5976189229466119e-18) (-6.1930794157423184e-17,-1.1439807106103709e-17)  (-1.7693527984201471e-18,1.0500624092100811e-16) (-3.8355597425971592e-17,-3.0695873229925688e-17)
    (0.015249163473383565,2.2965281894525305e-17)    (-8.026189827856309e-17,-0.044255084655405549)    (0.023399682485716847,-2.6206411331149087e-16)     (2.4586041957370128e-16,0.022771490060508902)   (-0.0093899692832614887,5.1852748175897218e-17)     (-3.7217307966708103e-17,0.34863531747776888)      (0.99999999999999967,8.7313975293877713e-19)      (2.0794958898807623e-17,0.95789801428065546)     (-0.23025835667076502,1.8998799596277667e-18)      (9.9006249797432934e-18,0.10964002859796598) (-3.1969424931140045e-17,-9.3889175614862234e-17)  (6.6158101180808686e-17,-9.5388904861763523e-17)    (6.7650903349046713e-17,5.475438090249674e-17)  (-1.3180427076909118e-17,4.5382339437221831e-17) (-2.9147105403783329e-17,-1.7247754312670159e-17)  (1.3895095264370764e-18,-3.4104713049465697e-18)   (-9.473172544487002e-18,-5.439746614092697e-18)   (3.5038662138243937e-17,1.1772753957680577e-17)   (8.3998502395305396e-18,5.2823136265497422e-17) (-7.1506860447652421e-17,-3.6050953087133157e-17)
    (2.1124840611996076e-16,-0.11588821837624143)     (0.015249163473383724,4.6758607446760473e-17)     (2.0518487233488441e-16,0.022771490060509048)        (0.130369038239183,2.2721917739652376e-16)      (5.1277760720831773e-17,0.39274481413812473)   (-0.0093899692832616049,1.0352408428574154e-16)    (-2.3419840447974283e-17,-0.95789801428065513)     (0.99999999999999978,-2.5120752692139075e-17)      (-9.306288943893656e-17,0.10964002859796627)     (0.28477703156038214,-3.2852234708285183e-17) (-1.3315951717191779e-16,-5.1318650056213794e-17)   (7.229227724495281e-18,-5.9484978478672202e-17)  (5.7969886559141244e-17,-1.5305174103964104e-16)   (6.1436379761215481e-17,1.8451707766629064e-17)  (-2.4838759247403223e-17,1.1971128557296683e-16)   (1.1302198591562703e-17,2.6079680075250297e-17)   (1.8861102115465458e-17,1.8341248848603105e-17)  (3.0635289190688678e-17,-7.1737164616369485e-17)  (2.0672430953547952e-19,-6.0616079440327497e-17)   (1.1159697593737426e-17,5.4771407456847361e-17)
    (0.38989290154424994,-1.3993333717710684e-16)  (-4.4690026938149141e-17,-0.0011813563328478827)     (0.015646474457903781,3.1082237549857287e-17)      (4.1315096586717728e-17,0.05313879524449848)     (-0.13950284526534223,1.3636339577854955e-16)    (5.5287645965281992e-17,-0.026238458962856388)     (0.23025835667076505,-3.0427554190669761e-17)    (-3.1878088086172469e-17,-0.10964002859796584)     (0.99999999999999944,-6.6355420671381071e-17)       (7.6697479830877865e-17,1.0995037217923163)  (-2.007661248204251e-17,-5.7248750714446297e-17)  (5.1945070388288368e-17,-3.9377190530581607e-17)  (1.0916365113097264e-16,-8.7503885357272942e-19)  (-1.6639399974850641e-17,6.2857986978073779e-17)  (-4.3954960997447412e-17,2.2281563662003704e-17)  (-1.8112085638830612e-17,1.5695399882188496e-17)   (1.1950469776253894e-17,2.3080382369982906e-17)   (2.6037193835921546e-17,2.1749262379112138e-17)   (4.7130422583697217e-17,-2.683731374192846e-17)   (7.3976328099059681e-18,1.6722718556377931e-17)
  (-6.9145583923812083e-17,0.0011813563328476606)     (-0.39544233750580726,3.7009843662254688e-16)    (-7.5464652408476553e-18,-0.12663830222132066)   (-0.015646474457903667,-2.1660958130915437e-17)     (1.1808505469638609e-16,0.026238458962857258)    (0.016247360281159251,-6.7595597171686847e-17)    (-7.9806903405486791e-17,-0.10964002859796618)     (-0.2847770315603827,-3.2538958814793827e-17)     (-8.9186216861611272e-18,-1.0995037217923185)      (1.0000000000000013,-5.1376104617930648e-17)  (-5.8588261078331392e-17,9.1090754831446683e-17)  (-1.052580098496777e-16,-5.2885907519281836e-17)  (5.4218086805345279e-18,-4.9847969389009339e-17)   (2.1380041225397444e-17,6.3453803710259733e-19)   (2.6185888699299011e-17,5.6465786090004245e-17)  (3.1594754806764891e-17,-2.6817004892144232e-19)   (1.8372946312436864e-17,1.7317182815646932e-17)  (-2.5757767639428854e-17,2.4935673438401305e-18)   (2.4870187847036788e-17,2.1638281934770123e-17)  (-7.5127404728087114e-17,2.7622155613293871e-17)
