      (1.0000000000000049,2.4232101286112563e-15)      (-1.2611317770488876e-15,1.3631818594125575)     (-0.8641968049948352,-9.5620002792385776e-16)     (-6.3231628541304649e-15,0.90964674902920528)      (0.66983607053321803,7.2051517932361713e-15)     (2.5509680199058491e-16,-0.19522960489851288)      (0.81269780450823337,3.9717264884423857e-15)      (3.7503310020985413e-15,0.36586387072768567)    (0.084837959449942116,-2.6922364190470848e-15)     (4.2357719557181579e-15,0.074153395047109161)  (-1.1078430123092693e-16,2.7594162749287383e-16)   (1.9437672864988311e-16,6.3211538045506383e-16)   (1.5208670397245924e-16,2.1222918883184614e-17)  (4.8452755671167478e-16,-5.2171676462404459e-17)  (2.1839627915441964e-16,-6.4679745434012638e-16) (-6.5813323402021554e-16,-2.9490469668410371e-16)   (4.7735576361628778e-16,2.1585905045470307e-18) (-2.8544560372648182e-16,-7.0536403347857461e-16)  (1.2284216779500645e-15,-7.2200728300456349e-16) (-2.5666319513214597e-16,-6.7172597383218087e-16)
    (-3.5201323991237667e-16,-1.3631818594125567)        (1.000000000000016,3.1074179752704064e-16)    (-8.1769522987766693e-16,0.090149148573749033)       (1.1500513313024925,-2.325819199883302e-15)     (-2.4025387146421057e-15,-1.3244394877269907)      (-0.23996304203161417,4.846393501431428e-16)     (-3.8670159626187794e-16,0.25737935308029336)      (-0.8120055857991183,1.6212414390831867e-15)      (6.1761605172074691e-16,0.27012733647139664)     (-0.84864075148466056,9.8883385452611866e-16)  (-2.6343368700333411e-16,4.5755923721776452e-16) (-1.8616902550182846e-15,-3.3250067117395406e-16)  (2.2857598318198425e-18,-8.8363473171651603e-16)     (6.708124970612824e-16,4.730822962399487e-16)  (4.1824765103719242e-16,-9.0720965930304777e-16)  (-1.1837380700948323e-16,7.3003153055918195e-17)   (1.3761483745233919e-16,6.9143715424266175e-16)   (1.031561609847967e-15,-1.1318335444573152e-16)   (-1.947202330988106e-16,1.5874338767453752e-15)  (1.2071182957748516e-15,-1.1820125684315773e-17)
     (0.86419680499484142,1.0633158600698269e-15)   (-1.4732354194036191e-15,-0.090149148573703763)     (0.99999999999997102,-2.1424406499647131e-15)      (-1.2085967835765097e-15,2.6735611499906726)        (2.7287715854989547,1.635193189653544e-15)    (-6.6592103253283889e-16,-0.64085690037564047)       (0.23808346392089214,2.324177446979201e-15)      (-6.183775882728948e-17,-1.0730109723091386)    (-0.56858012810631164,-7.8446826786420132e-16)     (1.3475579289650852e-15,-0.92460334938554056) (-6.7005712956829687e-16,-2.1257338810602583e-16)  (6.9142796325891362e-16,-2.3628553116508831e-15)   (1.5065387283452397e-15,1.4069474642410245e-16)   (-1.8474852181776505e-16,1.410233756713832e-15)  (1.6253165183744977e-15,-4.3046746640248872e-17)   (-6.711037781107589e-16,-1.635093253419565e-16)   (-7.9719381967425167e-16,3.241148979843716e-16)   (1.2063275503529763e-16,1.5065796310747474e-15) (-2.0206178465644174e-15,-7.9429588740309224e-16)  (-1.4668792203827261e-16,1.4042142973368632e-15)
   (-1.1060440951340758e-15,-0.90964674902918963)      (-1.1500513313025038,6.9972540447820033e-18)     (-1.9482423522810683e-16,-2.6735611499906708)     (0.99999999999998268,-8.8376542078963978e-15)     (-8.9419795374770961e-15,-1.2032166961848401)      (-1.7040601734059428,4.6280362499859621e-16)      (-2.6579063740591722e-15,0.5663048022437972)       (-1.903427381619482,2.9372832030676573e-15)      (2.9011953409561238e-15,0.57438249674484465)      (-1.1064621647319848,3.3400541924142752e-15)  (-5.2721651487452591e-16,1.1767103272127498e-15) (-4.9890818626031683e-15,-4.2416256922209293e-16)  (8.8871827417546157e-16,-3.0453666634383905e-15)   (2.4583628827175164e-15,-2.766637791949889e-16) (-1.3476628169195232e-17,-2.7945475807051478e-15)  (-1.5982016515331223e-16,5.4837957202914088e-16)   (5.0460911471199821e-16,1.9220876701488636e-15)   (3.3293623291398526e-15,7.7723197186332954e-17)   (5.9278628350185827e-16,4.7105658414489627e-15)  (3.0507019810396777e-15,-1.3043286216330224e-16)
    (-0.66983607053320604,2.6600300508208543e-15)      (-9.0560777107322963e-16,1.3244394877270129)     (-2.7287715854989694,-7.4471937727324481e-16)       (-1.146018143539651e-14,1.2032166961848683)       (1.0000000000000078,1.2227439419739142e-14)       (5.5008611714540124e-16,1.8984276090430148)       (0.9693554110117788,4.6246923556536913e-15)       (4.7320063891419552e-15,1.6078557517361685)     (0.30553271759831135,-4.2430225962483183e-15)      (5.6754379281497064e-15,0.73265094879636639)   (1.0820038667765352e-15,4.7141191015873455e-16)  (-7.5528545877895822e-17,4.8586924285065771e-15) (-2.8332006400374798e-15,-9.1855541354383191e-16) (-3.2044611647421519e-16,-2.2782348501001079e-15) (-2.5558876470432841e-15,-2.2299177411079261e-16)  (-9.3418756866858339e-17,1.9012791875952823e-16)  (1.9833179120953428e-15,-4.3249877634739656e-16) (-7.8875923102758911e-17,-3.2181840304669156e-15)  (4.7056038949590264e-15,-1.1268470024402532e-15) (-3.3798651694473977e-16,-3.0303199273034256e-15)
    (-2.8769751136652676e-16,0.19522960489849861)       (0.239963042031618,-1.2962403060765797e-17)     (-5.0621348023843416e-16,0.64085690037563203)      (1.7040601734059257,-3.6752277777323854e-16)      (-4.500940541062871e-16,-1.8984276090429981)      (0.99999999999999734,6.5801705271241236e-17)     (7.2395715440754076e-17,0.076020914774678566)     (-0.26892651142414031,7.6141595368439102e-16)    (3.4576251645858475e-16,-0.036800108350961105)     (-0.16201289181726425,6.7503408171432225e-16)   (8.5518928629906432e-17,-3.302119561154816e-16)  (8.0804558991050707e-16,-3.3364276703048372e-18)    (2.3759700821720857e-16,5.680738661868064e-16) (-7.1448721902745521e-16,-2.7534654033043318e-16)  (-3.5087307920916414e-16,7.7187753151515635e-16)   (2.8516015831683752e-16,2.5152995062688841e-16)  (6.8223056024590288e-17,-1.8643269327829812e-17)  (1.4021580138451292e-17,-1.0922148677213141e-16) (-1.2898521759880663e-16,-5.8513708589970652e-16) (-2.4976470980087758e-16,-1.1291519588213774e-16)
    (-0.81269780450826801,2.6522728465142851e-15)    (-4.3108027838976829e-16,-0.25737935308033366)     (-0.23808346392086041,7.5699004331734361e-16)    (-6.0289554999837866e-15,-0.56630480224380209)     (-0.96935541101178535,7.0236739502079635e-15)      (1.2327343474111161e-15,-0.0760209147746784)      (0.99999999999997757,2.9614483419533477e-15)        (5.299256718587385e-15,1.0004240013909864)     (0.64080963522886336,-3.0450588880487534e-15)        (5.007710158632244e-15,1.2937835370570088)   (2.2590227783383722e-16,6.8441939938674219e-16)   (-7.2882391748499543e-16,1.664676822722504e-15) (-1.0735632834256023e-15,-2.8418949104197924e-16)  (-3.1854509928274766e-16,-1.096823496460612e-15)  (-1.4574166728376405e-15,4.1497368125078851e-16)  (6.7853655991843968e-16,-3.7626222339375369e-16)  (1.1616765155091847e-15,-1.4517321177485595e-15) (-1.1659310132090059e-15,-2.0672846465071818e-15)  (1.8534763664883543e-15,-2.9051226085037672e-16) (-9.3815136940753728e-17,-1.1735039433486261e-15)
    (3.1281585311991051e-15,-0.36586387072767679)      (0.81200558579914872,3.0707490347043742e-15)       (-3.6352682369448907e-15,1.073010972309181)         (1.90342738161945,7.1196825608272367e-15)      (8.1121119646654445e-15,-1.6078557517361152)      (0.26892651142414159,5.6560663334359794e-16)      (5.3959730935788586e-15,-1.0004240013909844)       (1.000000000000036,-3.3672285915596044e-15)      (-3.3073233673193919e-15,1.0035010253433003)    (-0.72357526091465107,-4.9995126635081135e-15) (-6.8349334043750441e-17,-7.5487602589870986e-18)  (1.4970014093685898e-15,-6.6314874918757105e-16)  (-3.1279898959789872e-16,4.0159809843638106e-16) (-9.9779222655806456e-16,-7.3798627751884457e-17)  (-6.0679736876036267e-16,9.9811848485002572e-16)   (2.7234140064858541e-16,1.3375755158679639e-15)  (5.5916760031393944e-16,-1.1348033626204575e-15) (-1.2922218150217047e-15,-1.1195242578550364e-19) (-1.1531642456189348e-15,-2.2788565453587999e-15)   (-1.0981760008050552e-15,3.162641556048293e-16)
  (-0.084837959449959199,-1.9739501703178372e-15)     (5.4801045834872472e-16,-0.27012733647141807)      (0.56858012810632341,1.4907605921673406e-16)     (5.5095126269890262e-15,-0.57438249674485986)    (-0.30553271759831857,-6.2159401185544185e-15)    (-6.9030403837077845e-16,0.036800108350968877)    (-0.64080963522884726,-3.1762310711605064e-15)     (-3.4899061819955032e-15,-1.0035010253433225)       (1.0000000000000047,2.5252578813400332e-15)     (-3.7792023140022747e-15,0.65055019270352965) (-9.5477987485858577e-17,-3.0083403052136672e-16)  (3.8248821508165179e-17,-1.0651643388848364e-15)    (4.029082331482922e-16,1.3143072655536127e-16)  (-1.0260094153546052e-16,4.1584969274333706e-16)   (4.4566812956951184e-16,2.3679717721771277e-16)   (2.7261697280089387e-16,1.6233362714511293e-16)  (-6.8425437357103529e-16,2.8352159894633114e-16)   (3.6738158098092386e-16,1.1483768100561485e-15)  (-1.3171472017253053e-15,5.4159066095481601e-16)   (1.6537429588728686e-16,8.6939517534540705e-16)
   (3.3963855420758811e-15,-0.074153395047126341)      (0.84864075148469442,1.9228393167575624e-15)     (-1.6376641465881134e-15,0.92460334938556743)        (1.1064621647319943,8.954423619077059e-15)     (1.0087845246447467e-14,-0.73265094879636017)     (0.16201289181725423,-4.4723477811578551e-16)      (5.7338950769390008e-15,-1.2937835370569863)     (0.72357526091469959,-5.1795718788377155e-15)    (-4.0521561464311813e-15,-0.65055019270352454)      (1.0000000000000027,-6.1665753168800679e-15)  (2.8329348716051576e-16,-1.4273260650217672e-16)  (1.9308631004691184e-15,-2.5370618194399055e-16)  (-2.5851566716540277e-16,6.2726508742977415e-16) (-7.9068050708431287e-16,-2.6712205456433097e-16)  (-6.2544102016420611e-16,7.8821133026655294e-16)  (-1.1456176416938677e-16,9.3384958805131009e-16)  (3.9630425800001334e-17,-1.3097153908264473e-15)   (-1.779118039271494e-15,3.5575146570021034e-16) (-1.0210906201892391e-15,-2.4790083414861425e-15)  (-1.5187080919440879e-15,3.2694769510531445e-16)
