      (1.0000000000000029,5.7153661091484242e-16)      (-1.2325996591344622e-15,1.3631818519996171)    (-0.86419678977422576,-1.7535354907387601e-15)     (-5.0993202170822474e-15,0.90964665860653415)      (0.66983598464059324,4.8810865424816085e-15)     (1.0778523192643047e-16,-0.19522961918612933)      (0.81269778096697531,2.5776415604284181e-15)      (9.8467168033733149e-16,0.36586386258705872)    (0.084837977395568281,-8.6325645040335523e-16)      (1.8724736746844142e-15,0.07415340912641033)   (-9.555333239623057e-16,1.6458223975461179e-16)  (1.6085977281799817e-16,-7.8867066340403433e-16)   (1.4202227684834918e-15,7.6906015561107916e-17)   (5.5213087738265063e-16,5.1254285801464114e-16)  (1.1779763526348405e-15,-5.9345244282406264e-16) (-4.2577947873086843e-16,-9.7569371129583342e-16)   (6.1320367870994807e-16,2.5316603768540958e-16)   (6.068304755403606e-17,-1.2831379201316818e-15)  (1.1623108393780356e-15,-3.8523897570539795e-16) (-1.3305939133456485e-16,-3.1039040510860625e-16)
     (-6.9499887955436681e-16,-1.363181851999639)       (1.0000000000000329,6.6109028259624834e-16)    (-1.3406896059929248e-15,0.090149154322927139)       (1.1500513438155697,-2.047175112893397e-15)     (-2.4591905552196153e-15,-1.3244394953262981)     (-0.23996303960462537,5.6445027955425245e-16)     (-1.9466878072741721e-16,0.25737935630361808)     (-0.81200557429459008,2.2275218167260269e-15)      (1.0181266392477608e-15,0.27012733336435774)     (-0.84864074332807837,1.1204587382857819e-15)   (1.6216469448301074e-16,6.9089782309351295e-17)   (-2.810246123170134e-16,2.6852736980572577e-16)  (-5.9052067005926856e-16,4.6809774934886343e-17)  (-2.1435731720638586e-16,2.9090102669341207e-16)   (4.5716385346030031e-17,3.9866664067094557e-16)   (1.9140250161096151e-16,4.1724506975812137e-16)  (-2.3231290049073409e-17,-1.146388226149351e-16)   (8.2434179277098987e-17,3.3081654709416139e-16)  (-3.4075996815444615e-16,2.6621254970179675e-16)  (2.9141913853563244e-16,-1.0384689414457508e-16)
     (0.8641967897742604,-7.2987174625202071e-16)   (-1.5647977773826401e-15,-0.090149154322856445)      (0.99999999999996447,-2.983777241190161e-15)      (-7.4026260546752418e-17,2.6735611055559079)      (2.7287715344882946,-6.0045182954563918e-16)    (-8.5243398856287529e-16,-0.64085690647306937)      (0.23808343904514195,1.1633656253766691e-15)     (-2.8554821426367542e-15,-1.0730109550008071)     (-0.56858010780907864,1.0857458213265928e-15)     (-8.046022191508781e-16,-0.92460332171880666)    (-1.86220162887074e-16,5.1012864325545039e-16)  (-4.4435559872636907e-16,3.3576829823825887e-17)  (5.9670572756778895e-17,-9.4531937806619768e-16)  (1.8757735134958271e-16,-1.1324737901989209e-16)  (7.3367673835038882e-17,-6.1167340640746129e-16) (-1.0733213587174356e-15,-3.1690109092063212e-16)   (6.1007519704850761e-16,1.9618519826428573e-16) (-5.0781537300497598e-16,-1.7947587372381501e-16)  (4.8769000752239994e-16,-8.3762202546060407e-16)  (9.4034696360333453e-17,-3.7272993880267328e-17)
   (-1.7452652590857145e-15,-0.90964665860652916)     (-1.1500513438155691,-5.1885708817188018e-16)      (3.5779084537549911e-16,-2.6735611055558954)     (0.99999999999999856,-1.0568139004634032e-14)      (-1.082821554660912e-14,-1.2032166438934462)      (-1.7040601679180178,6.3660335003840098e-16)     (-3.6792947003554976e-15,0.56630488130276702)      (-1.9034272550266493,3.9153599870438122e-15)      (3.5489798715898608e-15,0.57438242855226018)       (-1.106462041470939,4.5552877322388562e-15)  (5.9002756706718741e-16,-7.2783647087426915e-16)   (6.4066716961077448e-16,9.9353708742820271e-16)  (-5.5787076174977355e-16,8.9399609828815669e-16) (-7.1922594823110386e-16,-6.6716377239843504e-16)  (-1.0769647373097887e-15,1.0600041796687426e-15)   (6.9551950194192528e-16,1.7018849829589351e-15)  (-1.1870457451384484e-16,1.4832717573647847e-17)   (1.5126824449857148e-15,1.4181639877008265e-15)  (-7.4091664425527116e-17,7.7092718565972319e-16)  (3.4168622038014766e-16,-2.5448152646760222e-16)
    (-0.66983598464058469,2.0229138261357945e-15)      (-1.7984460294346283e-15,1.3244394953263059)     (-2.7287715344882901,-2.3482760584779626e-15)      (-1.3081637008717034e-14,1.2032166438934417)      (0.99999999999999312,1.3094289464353933e-14)         (6.45195105250799e-16,1.8984275955674443)       (0.9693554724962129,5.1540964741831319e-15)       (3.6990537867512508e-15,1.6078556267776325)     (0.30553266320000877,-3.5372605927030801e-15)       (5.6062248867742623e-15,0.7326508398525281) (-1.0930152090116108e-15,-4.0541548367840813e-16)  (8.3371201883789303e-16,-7.3991323341527077e-16)   (1.2756960181737615e-15,7.1125575536217198e-17)  (-5.1760382574452265e-16,7.3713492295375724e-16)   (1.3837600729171092e-15,7.5015790688261254e-16)  (1.1610326033595268e-15,-1.1373253732559531e-15)   (6.0481650172006316e-16,3.1844844438947507e-16)  (1.1909544957056883e-15,-2.1917882554572636e-15)  (1.5104674741558557e-15,-2.3521056398041387e-16) (-2.8755087514314468e-16,-5.8260475929472085e-16)
     (-6.3190813735874458e-17,0.1952296191861207)      (0.23996303960462925,8.7022138559266875e-16)     (-1.6141899996341661e-15,0.64085690647306659)       (1.7040601679179999,1.5876398357455705e-15)      (1.2824837686797699e-15,-1.8984275955674264)     (0.99999999999999534,-2.9234932767199202e-17)      (1.2598614072577275e-15,0.07602092869581506)      (-0.26892649191523837,5.523781250107901e-16)    (2.2786619260421936e-16,-0.036800120215275851)     (-0.16201287148626634,-3.488859914221166e-16)   (1.4248624184926071e-16,-4.737418433257541e-17)    (2.223585235112193e-16,1.7528678411719633e-16)     (6.13771324585812e-17,7.7844746640017596e-17) (-3.5489788370203104e-16,-3.4338627842277451e-16)  (-2.0939344859753804e-16,3.8811780676821524e-16)  (1.2043155683458595e-16,-3.4171939680067172e-18)   (1.992303517508198e-16,-1.0216941188434884e-17) (-3.3368431060710533e-17,-1.3661154398954194e-16)  (6.2749911667646136e-17,-3.1604946673695435e-16) (-5.3914089121099473e-17,-1.9009425472868226e-16)
    (-0.81269778096699352,1.3820239247678733e-15)     (6.0646573296265287e-17,-0.25737935630365505)      (-0.2380834390451029,6.8704786924330212e-16)     (-4.562051622118989e-15,-0.56630488130278001)      (-0.96935547249622389,4.973891653807074e-15)    (1.2147182812709382e-15,-0.076020928695803361)      (0.99999999999999001,1.3969536423040466e-15)       (3.5450071247323238e-15,1.0004239613150974)      (0.64080963316556017,-1.887126648435633e-15)        (2.973708692438314e-15,1.2937835172762329)  (-7.6483580615261175e-16,1.8672069282001274e-16) (-1.7264235934550888e-16,-8.9177401785151756e-16)   (7.2400983336052264e-16,3.3644765747332329e-16)  (-4.4165480410978971e-16,1.1685685185418271e-16)   (5.6553637228297448e-16,7.9870095598129087e-16)  (1.1713346686137229e-15,-1.2544542511923338e-15)  (4.7020162649632412e-16,-1.1068066932445661e-15) (-4.6728089639376084e-16,-1.5731137956642289e-15)    (6.002427616285678e-16,1.0494731921507073e-16) (-8.6960668039417974e-17,-2.0222222922534564e-17)
    (9.5955858304177864e-16,-0.36586386258706738)      (0.81200557429461107,3.0532436983349765e-15)      (-4.4877779611213856e-15,1.0730109550008211)        (1.903427255026588,5.5048560141433531e-15)      (5.2167726002520151e-15,-1.6078556267775677)        (0.2689264919152442,7.917221185219758e-16)      (3.8431716833871504e-15,-1.0004239613150903)      (1.0000000000000178,-7.8234931002394894e-19)      (-1.0511036668431153e-15,1.0035009940798023)    (-0.72357523010637803,-2.2935483064483043e-15)  (-2.6639768253799921e-16,1.2050109560431763e-15)  (-7.6808293245114103e-16,-6.487520215675579e-16)  (-2.226661521044845e-16,-1.4761949315975908e-15)  (2.6853755565342046e-17,-1.5558560860831115e-16) (-3.4944924060056723e-16,-7.5357280714404468e-16)   (-8.6835586918085761e-16,7.962764459882765e-16)  (9.8804002382948442e-16,-1.1817837171959452e-15) (-1.7978292799935996e-15,-5.3881137815026586e-16) (-5.8404933557272546e-16,-1.8722447851614338e-15)  (-3.9456883116317919e-16,1.3934743481958579e-16)
    (-0.0848379773955939,-6.5579536783656334e-16)     (1.8523643670953147e-16,-0.27012733336437422)       (0.5685801078090772,1.4564728230211622e-16)     (3.7234238561216641e-15,-0.57438242855226973)    (-0.30553266320001526,-3.7992555934622633e-15)    (-4.9891457650694996e-16,0.036800120215279869)     (-0.6408096331655585,-1.8458761581059109e-15)     (-1.4541267086137312e-15,-1.0035009940798179)       (1.0000000000000102,1.1610237058059849e-15)      (-1.8540687978872246e-15,0.6505502065484845)  (6.6072369383031052e-16,-8.1706465173296319e-17)  (-1.1339585230323224e-16,4.7722698847851393e-16)  (-8.1189925369464166e-16,-8.163380160265042e-17) (-1.0075421191487065e-16,-3.0761552714070667e-16)  (-7.8719181802770234e-16,3.5082915404879741e-17)   (-7.170759542824357e-17,8.9484188506387704e-16)   (-5.934542403289079e-16,1.8130298676122689e-17)  (-4.4599163718277859e-17,1.2911564570835719e-15)  (-8.9189952571424516e-16,2.0694299344004217e-16)   (9.3011571415218061e-17,3.2413282356720642e-16)
   (1.1332622538800903e-15,-0.074153409126438571)      (0.84864074332809414,1.9359209687757927e-15)     (-2.8152026240321394e-15,0.92460332171879989)        (1.106462041470923,7.8348103263132254e-15)     (7.5884696863588879e-15,-0.73265083985250878)      (0.1620128714862642,-3.7139486203393429e-16)      (4.0346786876110308e-15,-1.2937835172762226)     (0.72357523010640379,-1.8567364642460459e-15)    (-1.8479667863886809e-15,-0.65055020654846529)     (0.99999999999999345,-3.3029601779161351e-15)  (-7.3651281244562667e-17,1.2368704841863726e-15) (-9.5948328060716865e-16,-4.7040786938591367e-16)     (7.21896953756849e-17,-1.640093969766512e-15)  (5.0120714414194084e-16,-2.8223988268265132e-16) (-3.0123971141476385e-16,-1.3760135939036792e-15)  (-1.2982135487418359e-15,3.4755194577910856e-16)  (5.0569114625990033e-16,-1.0001170577400049e-15) (-1.9678824919945538e-15,-3.5149441892178384e-16) (-4.2781584354378395e-16,-1.6117216946473214e-15)  (-4.6209255755758479e-16,1.8574129351929023e-16)
