L,V,n_seeds,average_sign,average_sign_error,seed_signs,acceptance_mean,acceptance_error,sign_correction_count,max_sign_imag
12,2,6,0.8438666666666667,0.0016416793569729443,991801:0.8432;991802:0.8472;991803:0.8492;991804:0.8392;991805:0.8396;991806:0.8448,0.7478940347222222,5.623674063545402e-05,0,4.8194063770137164e-08
12,3,6,0.14726666666666666,0.002089763410319721,991801:0.1384;991802:0.15;991803:0.1472;991804:0.1524;991805:0.1508;991806:0.1448,0.6858144444444445,6.972086928744707e-05,0,1.3412786858043957e-05
12,3.5,6,0.019733333333333335,0.004535685664201659,991801:0.01;991802:0.0292;991803:0.0092;991804:0.0216;991805:0.036;991806:0.0124,0.6599849722222223,3.647442449135597e-05,0,0.0039524625951702025
12,4,6,0.008866666666666667,0.003921110953685334,991801:0.0036;991802:0.0088;991803:-0.0052;991804:0.0224;991805:0.016;991807:0.0076,0.6374275208333333,4.213713935154805e-05,1,0.020022927018863525
12,4.5,6,0.0009999999999999998,0.006795096271086476,991801:0.03;991802:-0.012;991803:0.0056;991804:0.0052;991805:-0.0076;991806:-0.0152,0.6181224027777777,3.274918303098699e-05,14,0.5782907537913595
12,5,6,-0.0034666666666666665,0.007749179168000813,991801:0.0088;991802:-0.0192;991803:-0.0184;991804:0.0244;991805:0.0052;991806:-0.0216,0.6023369444444444,3.388563224333779e-05,73,0.9984248455838537
12,6,6,-0.009533333333333333,0.002162508831067389,991801:-0.0088;991802:-0.0036;991803:-0.012;991804:-0.0112;991805:-0.004;991806:-0.0176,0.5789948194444444,7.511023662993782e-05,550,0.9999999870916436
