R_cdw_mean,R_cdw_seed_stderr,S_pi_dq_mean,S_pi_dq_seed_stderr,S_pi_mean,S_pi_seed_stderr,acceptance_mean,acceptance_seed_stderr,adaptive_rebuild_count_sum,average_sign_mean,average_sign_seed_stderr,diagnostic_R_cdw_abs_diff_max,diagnostic_S_pi_abs_diff_max,diagnostic_relative_frobenius_max,diagnostic_sign_mismatch_count,group,guard_trigger_fraction_mean,max_observable_imag,max_sign_imag,n_seeds,runtime_seconds_mean,runtime_seconds_seed_stderr,sign_corrections_sum,theta
0.2224495616375587,0.003236749558090434,0.03534008578206688,5.5345966916502844e-05,0.04545782281541382,0.00017181813226360915,0.7472200833333332,8.881875981998562e-05,nan,0.9779,0.000851558286408811,nan,nan,nan,nan,projector_theta_convergence,nan,8.969764259301033e-14,7.527842332549194e-10,12,63.23985275383333,4.524832577057416,0.0,2
0.2321750379572742,0.0032724774372427956,0.03524653071293607,8.46945414396754e-05,0.04591192521743855,0.00019196202065425115,0.74629865625,4.129705799799468e-05,nan,0.9493333333333333,0.0013296919974493343,nan,nan,nan,nan,projector_theta_convergence,nan,2.4037639124066086e-12,3.135657989719974e-09,12,135.98449501141667,1.0870158025074466,0.0,4
0.22066733367773805,0.0019244448445281074,0.03523248561619933,4.268145830988741e-05,0.04521082284415473,9.674302050723247e-05,0.745981076388889,3.313548045615364e-05,nan,0.9250000000000002,0.0019002392193903158,nan,nan,nan,nan,projector_theta_convergence,nan,1.3557954382821363e-13,8.179857785566231e-09,12,153.25758710575,9.16239781815466,0.0,6
0.2140910154114639,0.0029455617686290118,0.035348278490787276,4.6450903634822965e-05,0.04498340423541867,0.00015097352053716534,0.7458367447916666,2.9109656937726377e-05,nan,0.9009333333333335,0.0018239705827859977,nan,nan,nan,nan,projector_theta_convergence,nan,2.776411920115898e-13,3.805322433292847e-08,12,220.7941556796667,13.399791905683792,0.0,8
0.22454617377260733,0.00331041640524151,0.0353710885798997,3.900621344926669e-05,0.04562209941597176,0.00019203845185882554,0.7458262583333332,3.694201375197078e-05,nan,0.8798666666666667,0.002147490901428263,nan,nan,nan,nan,projector_theta_convergence,nan,1.941895404764369e-13,2.388490021161801e-09,12,292.99637074425,15.12313996631389,0.0,10
0.22217433446069088,0.0011152069552121803,0.03533981592993305,3.743623418119248e-05,0.04543502202360459,7.486246962015502e-05,0.7457076874999999,2.718365379736915e-05,nan,0.8576666666666668,0.0027213336005819933,nan,nan,nan,nan,projector_theta_convergence,nan,2.017985691323729e-13,5.818912497250271e-09,12,293.76931651425,20.15767804704497,0.0,12
