kind,comparison,seed,bin,metric,value_a,value_b,difference_b_minus_a,sign_z_a,sign_z_b,bin_pair_valid
guard,V6_off_vs_on,740016,8,S_pi,0.1968955647518043,0.1968955647518043,0.0,3.3773804293554646,3.3773804293554646,1
guard,V6_off_vs_on,740016,8,S_pi_dq,0.04516731015084426,0.04516731015084426,0.0,3.3773804293554646,3.3773804293554646,1
guard,V6_off_vs_on,740016,8,R_cdw,0.7706027039878746,0.7706027039878746,0.0,3.3773804293554646,3.3773804293554646,1
guard,V6_off_vs_on,740016,9,S_pi,0.2730532809172984,0.2730532809172984,0.0,3.3773804293554646,3.3773804293554646,1
guard,V6_off_vs_on,740016,9,S_pi_dq,-0.03425312616691445,-0.03425312616691445,0.0,3.3773804293554646,3.3773804293554646,1
guard,V6_off_vs_on,740016,9,R_cdw,1.1254448437749736,1.1254448437749736,0.0,3.3773804293554646,3.3773804293554646,1
guard,V6_off_vs_on,740016,10,S_pi,0.22202974923458138,0.22202974923458138,0.0,0.9796644073593258,0.9796644073593258,0
guard,V6_off_vs_on,740016,10,S_pi_dq,0.012652193765114528,0.012652193765114528,0.0,0.9796644073593258,0.9796644073593258,0
guard,V6_off_vs_on,740016,10,R_cdw,0.9430157723965761,0.9430157723965761,0.0,0.9796644073593258,0.9796644073593258,0
guard,V6_off_vs_on,740016,11,S_pi,0.33944541980588916,0.33944541980588916,0.0,2.840757389979939,2.840757389979939,0
guard,V6_off_vs_on,740016,11,S_pi_dq,-0.0935684789533821,-0.0935684789533821,0.0,2.840757389979939,2.840757389979939,0
guard,V6_off_vs_on,740016,11,R_cdw,1.2756510281001552,1.2756510281001552,0.0,2.840757389979939,2.840757389979939,0
guard,V6_off_vs_on,740016,12,S_pi,0.38362384532215027,0.38362384532215027,0.0,0.9796644073593258,0.9796644073593258,0
guard,V6_off_vs_on,740016,12,S_pi_dq,-0.03832822496516817,-0.03832822496516817,0.0,0.9796644073593258,0.9796644073593258,0
guard,V6_off_vs_on,740016,12,R_cdw,1.0999109555689424,1.0999109555689424,0.0,0.9796644073593258,0.9796644073593258,0
guard,V6_off_vs_on,740016,13,S_pi,-0.029461893650961423,-0.029461893650961423,0.0,1.1442733718381495,1.1442733718381495,0
guard,V6_off_vs_on,740016,13,S_pi_dq,0.02160605573280638,0.02160605573280638,0.0,1.1442733718381495,1.1442733718381495,0
guard,V6_off_vs_on,740016,13,R_cdw,1.7333559746286475,1.7333559746286475,0.0,1.1442733718381495,1.1442733718381495,0
guard,V6_off_vs_on,740016,14,S_pi,0.1489615541577684,0.1489615541577684,0.0,3.0177741715980018,3.0177741715980018,1
guard,V6_off_vs_on,740016,14,S_pi_dq,0.021611258189854293,0.021611258189854293,0.0,3.0177741715980018,3.0177741715980018,1
guard,V6_off_vs_on,740016,14,R_cdw,0.8549205644903157,0.8549205644903157,0.0,3.0177741715980018,3.0177741715980018,1
guard,V6_off_vs_on,740016,15,S_pi,0.18882265624388542,0.18882265624388542,0.0,1.4754484240216774,1.4754484240216774,0
guard,V6_off_vs_on,740016,15,S_pi_dq,-0.004917034188376233,-0.004917034188376233,0.0,1.4754484240216774,1.4754484240216774,0
guard,V6_off_vs_on,740016,15,R_cdw,1.0260404883936456,1.0260404883936456,0.0,1.4754484240216774,1.4754484240216774,0
guard,V6_off_vs_on,740016,16,S_pi,-0.24950926402222573,-0.24950926402222573,0.0,1.4754484240216774,1.4754484240216774,0
guard,V6_off_vs_on,740016,16,S_pi_dq,0.1857941681436723,0.1857941681436723,0.0,1.4754484240216774,1.4754484240216774,0
guard,V6_off_vs_on,740016,16,R_cdw,1.7446383559013752,1.7446383559013752,0.0,1.4754484240216774,1.4754484240216774,0
guard,V6_off_vs_on,740016,17,S_pi,0.12401638980743501,0.12401638980743501,0.0,3.3773804293554646,3.3773804293554646,1
guard,V6_off_vs_on,740016,17,S_pi_dq,0.05773459849379212,0.05773459849379212,0.0,3.3773804293554646,3.3773804293554646,1
guard,V6_off_vs_on,740016,17,R_cdw,0.5344599324053955,0.5344599324053955,0.0,3.3773804293554646,3.3773804293554646,1
guard,V6_off_vs_on,740016,18,S_pi,0.3068467554461496,0.3068467554461496,0.0,2.6654246812857756,2.6654246812857756,0
guard,V6_off_vs_on,740016,18,S_pi_dq,-0.02826188405706699,-0.02826188405706699,0.0,2.6654246812857756,2.6654246812857756,0
guard,V6_off_vs_on,740016,18,R_cdw,1.0921042297350505,1.0921042297350505,0.0,2.6654246812857756,2.6654246812857756,0
guard,V6_off_vs_on,740016,19,S_pi,0.17403234727763983,0.17403234727763983,0.0,2.148321652768427,2.148321652768427,0
guard,V6_off_vs_on,740016,19,S_pi_dq,0.004295556351298736,0.004295556351298736,0.0,2.148321652768427,2.148321652768427,0
guard,V6_off_vs_on,740016,19,R_cdw,0.9753174831087815,0.9753174831087815,0.0,2.148321652768427,2.148321652768427,0
guard,V6_off_vs_on,740017,0,S_pi,0.27656006970089325,0.3802741558613617,0.10371408616046845,1.6422035742213936,3.5602453879223304,0
guard,V6_off_vs_on,740017,0,S_pi_dq,-0.0034802836741341684,-0.0090289430632023,-0.005548659389068132,1.6422035742213936,3.5602453879223304,0
guard,V6_off_vs_on,740017,0,R_cdw,1.012584187145665,1.0237432466130936,0.011159059467428678,1.6422035742213936,3.5602453879223304,0
guard,V6_off_vs_on,740017,1,S_pi,0.5677607858850027,0.0832971825985572,-0.48446360328644544,0.32562394774651304,2.148321652768427,0
guard,V6_off_vs_on,740017,1,S_pi_dq,-0.15306038067507877,0.046444034287540306,0.19950441496261906,0.32562394774651304,2.148321652768427,0
guard,V6_off_vs_on,740017,1,R_cdw,1.2695860377826103,0.4424297096412866,-0.8271563281413237,0.32562394774651304,2.148321652768427,0
guard,V6_off_vs_on,740017,2,S_pi,0.40976107733931855,-0.20586295205378677,-0.6156240293931053,1.6422035742213936,2.3193230762751016,0
guard,V6_off_vs_on,740017,2,S_pi_dq,-0.09080001761880219,0.025406569969178526,0.11620658758798072,1.6422035742213936,2.3193230762751016,0
guard,V6_off_vs_on,740017,2,R_cdw,1.2215925880720284,1.1234149695985145,-0.09817761847351392,1.6422035742213936,2.3193230762751016,0
guard,V6_off_vs_on,740017,3,S_pi,0.3378174070714988,0.09267384270448377,-0.24514356436701507,1.6422035742213936,1.6422035742213936,0
guard,V6_off_vs_on,740017,3,S_pi_dq,0.026360688363209067,0.06004701934674968,0.03368633098354061,1.6422035742213936,1.6422035742213936,0
guard,V6_off_vs_on,740017,3,R_cdw,0.9219676434328032,0.35206075852248575,-0.5699068849103175,1.6422035742213936,1.6422035742213936,0
guard,V6_off_vs_on,740017,4,S_pi,0.22895125981296593,-0.23416400079316732,-0.4631152606061333,0.9796644073593258,2.840757389979939,0
guard,V6_off_vs_on,740017,4,S_pi_dq,0.09830436483940276,0.15649445602725334,0.05819009118785058,0.9796644073593258,2.840757389979939,0
guard,V6_off_vs_on,740017,4,R_cdw,0.5706319112648289,1.6683113352059693,1.0976794239411403,0.9796644073593258,2.840757389979939,0
guard,V6_off_vs_on,740017,5,S_pi,-0.026536081715455247,nan,nan,2.148321652768427,0.0,0
guard,V6_off_vs_on,740017,5,S_pi_dq,0.07897730688440993,nan,nan,2.148321652768427,0.0,0
guard,V6_off_vs_on,740017,5,R_cdw,3.976223382610842,nan,nan,2.148321652768427,0.0,0
